Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Russian Federation,RUS,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,15.961,15.218,13.534,12.327
Russian Federation,RUS,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,18.2,17.453,15.564,11.88
Russian Federation,RUS,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,18.137,17.316,15.448,13.178
Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.589,4.749,3.867,3.076
Russian Federation,RUS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5.533,4.833,3.961,3.188
Russian Federation,RUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.642,4.644,3.777,3.311
Russian Federation,RUS,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,62,60,..,..
Russian Federation,RUS,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,83,83,100,..
Russian Federation,RUS,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,18.99864261,21.59548731,20.18611166,21.16062531
Russian Federation,RUS,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,33.24495479,32.56325656,30.6912706,36.35512982
Russian Federation,RUS,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..,..,..,..
Russian Federation,RUS,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..,..,..,..
Russian Federation,RUS,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..
Russian Federation,RUS,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..,..,..,..
Russian Federation,RUS,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..
Russian Federation,RUS,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..,..,..,..
Russian Federation,RUS,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..,..,..,..
Russian Federation,RUS,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..,..,..,..
Russian Federation,RUS,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..
Russian Federation,RUS,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..,..,..,..
Russian Federation,RUS,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..,..,..,..
Russian Federation,RUS,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..,..,..,..
Russian Federation,RUS,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..,..,..,..
Russian Federation,RUS,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..,..,..,..
Russian Federation,RUS,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..
Russian Federation,RUS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.58812544,18.51093944,..,..
Russian Federation,RUS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2331479.378,..,..,..
Russian Federation,RUS,Total fisheries production (metric tons),ER.FSH.PROD.MT,5372210.06,5487045,5339717,..
Russian Federation,RUS,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..
Russian Federation,RUS,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,7.55184383,5.576000993,4.588966087,..
Russian Federation,RUS,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..
Russian Federation,RUS,Time required to enforce a contract (days),IC.LGL.DURS,..,..,..,..
Russian Federation,RUS,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,98.9,98.9,98.9,..
Russian Federation,RUS,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,99.2,99.2,99.1,..
Russian Federation,RUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,..
Russian Federation,RUS,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,0.025040001,0.056880001,..,..
Russian Federation,RUS,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,26.38345721,26.57131796,26.62380568,26.51867588
Russian Federation,RUS,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,22.84029139,23.3830084,23.75706355,24.38727629
Russian Federation,RUS,Age dependency ratio (% of working-age population),SP.POP.DPND,49.2237486,49.95432636,50.38086923,50.90595216
Russian Federation,RUS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,..,..,..,..
Russian Federation,RUS,Agricultural land (% of land area),AG.LND.AGRI.ZS,13.15843626,13.15843626,..,..
Russian Federation,RUS,Agricultural land (sq. km),AG.LND.AGRI.K2,2154940,2154940,..,..
Russian Federation,RUS,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,..,..,..
Russian Federation,RUS,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,..,..,..,..
Russian Federation,RUS,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,..,..,..,..
Russian Federation,RUS,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,51199.7175,..,..,..
Russian Federation,RUS,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,..,..,..,..
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.006351634,3.937600101,3.820767644,3.348558891
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,57503314092,57028662190,60821335622,60862513422
Russian Federation,RUS,"Air transport, passengers carried",IS.AIR.PSGR,62447448,96851769,..,..
Russian Federation,RUS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..
Russian Federation,RUS,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,28.75655662,..,..,..
Russian Federation,RUS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.973953266,..,..,..
Russian Federation,RUS,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,164.93,..,..,..
Russian Federation,RUS,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..
Russian Federation,RUS,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..
Russian Federation,RUS,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..
Russian Federation,RUS,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..
Russian Federation,RUS,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..
Russian Federation,RUS,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,..,..,..,..
Russian Federation,RUS,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..
Russian Federation,RUS,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..
Russian Federation,RUS,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,8.385654673,8.193699031,..,..
Russian Federation,RUS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.8,9.6,8.9,..
Sudan,SDN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,61,62.8,65.6,..
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,59.7,61.8,63.2,..
Sudan,SDN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,83.2,84.2,84,..
Sudan,SDN,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..,..,..,..
Sudan,SDN,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..,..
Sudan,SDN,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,48.50554297,48.40048769,48.34576978,..
Sudan,SDN,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,1000,1000,1000,..
Sudan,SDN,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,..,..,..,..
Sudan,SDN,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,..,..,..,..
Sudan,SDN,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,32.5,32.5,32.5,32.5
Sudan,SDN,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..
Sudan,SDN,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..
Sudan,SDN,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,1.835897178,..,..,..
Sudan,SDN,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,39.72185349,39.96979121,40.3033104,..
Sudan,SDN,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,42.19554281,42.48072741,42.28171105,..
Sudan,SDN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,32.29114749,32.49689453,34.43399417,..
Sudan,SDN,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,58.54157243,58.43148291,58.22072417,..
Sudan,SDN,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,55.68697924,55.56643344,55.9245131,..
Sudan,SDN,Voice and Accountability: Percentile Rank,VA.PER.RNK,9.66183567,10.14492798,7.246376991,..
Sudan,SDN,Voice and Accountability: Number of Sources,VA.NO.SRC,11,12,12,..
Sudan,SDN,Voice and Accountability: Estimate,VA.EST,-1.429252028,-1.45749557,-1.500513196,..
Sudan,SDN,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..
Sudan,SDN,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,..,..,..,..
Sudan,SDN,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..,..,..,..
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.253,35.593,35.956,36.342
Sudan,SDN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..
Sudan,SDN,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..
Sudan,SDN,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..
Sudan,SDN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,12.414,..
Sudan,SDN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,21.504,19.019,12.959,18.153
Sudan,SDN,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,..,..,12.316,..
Sudan,SDN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,20.476,18.782,13.004,18.506
Sudan,SDN,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,12.938,..
Sudan,SDN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,23.475,19.476,12.872,17.473
Sudan,SDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,7.53,..
Sudan,SDN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,14.08,..
Sudan,SDN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.868,8.294,5.36,8.392
Sudan,SDN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,86,..,..,..
Sudan,SDN,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,63,69,..,..
Sudan,SDN,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,82.414071,76.92644195,81.45744483,..
Sudan,SDN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,32.51700467,29.12661038,28.16104508,..
Sudan,SDN,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..,..,..,..
Sudan,SDN,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..,..,..,..
Sudan,SDN,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..
Sudan,SDN,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..,..,..,..
Sudan,SDN,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..
Sudan,SDN,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..,..,..,..
Sudan,SDN,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..,..,..,..
Sudan,SDN,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..,..,..,..
Sudan,SDN,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..
Sudan,SDN,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..,..,..,..
Sudan,SDN,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..,..,..,..
Sudan,SDN,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..,..,..,..
Sudan,SDN,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..,..,..,..
Sudan,SDN,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..,..,..,..
Sudan,SDN,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..
Sudan,SDN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,9.292652381,12.75021168,..,..
Sudan,SDN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,107114.2127,..,..,..
Sudan,SDN,Total fisheries production (metric tons),ER.FSH.PROD.MT,46660,49970,53250,..
Sudan,SDN,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..
Sudan,SDN,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,0.577387841,9.320469244,0.368343458,..
Sudan,SDN,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..
Sudan,SDN,Time required to enforce a contract (days),IC.LGL.DURS,..,..,..,..
Sudan,SDN,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,53.3,56,59.1,..
Sudan,SDN,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,73.95,74.9,76.1,..
Sudan,SDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,46.9,49.4,49.4,..
Sudan,SDN,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..
Sudan,SDN,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,74.21488049,74.04177298,73.65244951,73.05170094
Sudan,SDN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,6.016083532,6.170546403,6.297371755,6.409299875
Sudan,SDN,Age dependency ratio (% of working-age population),SP.POP.DPND,80.23096402,80.21231938,79.94982127,79.46100082
Sudan,SDN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,1.390495917,..,..,..
Sudan,SDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.31308351,60.31308351,..,..
Sudan,SDN,Agricultural land (sq. km),AG.LND.AGRI.K2,1126648.4,1126648.4,..,..
Sudan,SDN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,..,..,..,..
Sudan,SDN,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,..,..,..,..
Sudan,SDN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,..,..,..,..
Sudan,SDN,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,48351.64,..,..,..
Sudan,SDN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,..,..,..,..
Sudan,SDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.32086275,6.357092128,5.031292662,5.591538962
Sudan,SDN,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,15975592913,15879739360,16038536831,14771492343
Sudan,SDN,"Air transport, passengers carried",IS.AIR.PSGR,386838,1386967,..,..
Sudan,SDN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..
Sudan,SDN,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,96.19454242,..,..,..
Sudan,SDN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.145763381,..,..,..
Sudan,SDN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..
Sudan,SDN,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,..,..,..,..
Sudan,SDN,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,..,..,..,..
Sudan,SDN,"Average working hours of children, study and work, male, ages 7-14 (hours per week)",SL.TLF.0714.SW.MA.TM,..,..,..,..
Sudan,SDN,"Average working hours of children, study and work, female, ages 7-14 (hours per week)",SL.TLF.0714.SW.FE.TM,..,..,..,..
Sudan,SDN,"Average working hours of children, study and work, ages 7-14 (hours per week)",SL.TLF.0714.SW.TM,..,..,..,..
Sudan,SDN,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,..,..,..,..
Sudan,SDN,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..
Sudan,SDN,"Average working hours of children, working only, male, ages 7-14 (hours per week)",SL.TLF.0714.WK.MA.TM,..,..,..,..
Sudan,SDN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..
Sudan,SDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,34.226,33.596,33.027,..
Switzerland,CHE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,..
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,..
Switzerland,CHE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,..
Switzerland,CHE,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..,..,..,..
Switzerland,CHE,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..,..
Switzerland,CHE,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,26.87978649,26.88882505,26.92021733,..
Switzerland,CHE,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,..,..,..,..
Switzerland,CHE,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,..,..,..,..
Switzerland,CHE,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,..,..,..,..
Switzerland,CHE,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,85.625,88.125,88.125,88.125
Switzerland,CHE,Wholesale price index (2010 = 100),FP.WPI.TOTL,..,..,..,..
Switzerland,CHE,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..
Switzerland,CHE,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,429.0543748,..,..,..
Switzerland,CHE,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,85.71091624,84.35996457,83.64916605,..
Switzerland,CHE,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,83.86218782,82.34626232,81.63545706,..
Switzerland,CHE,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,87.82922122,86.65895956,85.95759744,..
Switzerland,CHE,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,9.305951797,9.610917421,9.729887481,..
Switzerland,CHE,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,9.342933497,9.541812268,9.729126609,..
Switzerland,CHE,Voice and Accountability: Percentile Rank,VA.PER.RNK,98.55072784,98.06763458,99.03381348,..
Switzerland,CHE,Voice and Accountability: Number of Sources,VA.NO.SRC,7,7,7,..
Switzerland,CHE,Voice and Accountability: Estimate,VA.EST,1.535208821,1.541601181,1.615559578,..
Switzerland,CHE,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,..,..,..,..
Switzerland,CHE,Use of insecticide-treated bed nets (% of under-5 population),SH.MLR.NETS.ZS,..,..,..,..
Switzerland,CHE,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,..,..,..,..
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.915,73.996,74.092,74.202
Switzerland,CHE,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..
Switzerland,CHE,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,..,..,..,..
Switzerland,CHE,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,..,..,..,..
Switzerland,CHE,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,8.61,8.819,7.499,8.073
Switzerland,CHE,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,8.601,8.816,7.5,7.999
Switzerland,CHE,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,9.175,8.883,7.481,8.32
Switzerland,CHE,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,9.155,8.875,7.48,8.289
Switzerland,CHE,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,8.009,8.75,7.519,7.794
Switzerland,CHE,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,8.004,8.75,7.521,7.68
Switzerland,CHE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.817,5.097,4.3,4.05
Switzerland,CHE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5,5.314,4.57,4.265
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.656,4.906,4.063,3.865
Switzerland,CHE,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,74,75,..,..
Switzerland,CHE,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,87,87,87,..
Switzerland,CHE,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,8.574393997,9.372369987,11.4127543,15.14725697
Switzerland,CHE,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,10.74982049,11.98899651,14.08623128,12.40496527
Switzerland,CHE,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,..,..,..,..
Switzerland,CHE,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,..,..,..,..
Switzerland,CHE,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,..,..,..,..
Switzerland,CHE,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,..,..,..,..
Switzerland,CHE,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,..,..,..,..
Switzerland,CHE,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,..,..,..,..
Switzerland,CHE,"Trained teachers in primary education, male (% of male teachers)",SE.PRM.TCAQ.MA.ZS,..,..,..,..
Switzerland,CHE,"Trained teachers in primary education, female (% of female teachers)",SE.PRM.TCAQ.FE.ZS,..,..,..,..
Switzerland,CHE,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..
Switzerland,CHE,"Trained teachers in preprimary education, male (% of male teachers)",SE.PRE.TCAQ.MA.ZS,..,..,..,..
Switzerland,CHE,"Trained teachers in preprimary education, female (% of female teachers)",SE.PRE.TCAQ.FE.ZS,..,..,..,..
Switzerland,CHE,Trained teachers in preprimary education (% of total teachers),SE.PRE.TCAQ.ZS,..,..,..,..
Switzerland,CHE,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,..,..,..,..
Switzerland,CHE,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,..,..,..,..
Switzerland,CHE,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,..,..,..,..
Switzerland,CHE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,0.008027853,0.009107403,..,..
Switzerland,CHE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,43987.63547,..,..,..
Switzerland,CHE,Total fisheries production (metric tons),ER.FSH.PROD.MT,3844.03,3849.93,3985.93,..
Switzerland,CHE,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,..,..,..,..
Switzerland,CHE,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..
Switzerland,CHE,Time required to build a warehouse (days),IC.WRH.DURS,..,..,..,..
Switzerland,CHE,Time required to enforce a contract (days),IC.LGL.DURS,..,..,..,..
Switzerland,CHE,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,..
Switzerland,CHE,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,..
Switzerland,CHE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,..
Switzerland,CHE,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,0.168369994,0.216440007,0.282840014,..
Switzerland,CHE,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,22.7438899,22.83757379,22.92126312,22.96482617
Switzerland,CHE,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,28.28061972,28.74882887,29.41499956,30.10066862
Switzerland,CHE,Age dependency ratio (% of working-age population),SP.POP.DPND,51.02450963,51.58640266,52.33626268,53.06549479
